city_name,country,location_id,num_users,avg_age,std_age,min_age,max_age,admin_ratio,description,region,desc_length,is_touristique,is_capitale,is_historique,is_moderne,visiteurs
-1.4614308083412118,-0.048519897041964334,-0.43460931329154046,0.4133141669721308,-1.321272036286991,-0.3444133116801564,-1.0204467953592973,-1.3678418744664278,-1.1113812643893324,-0.32821115515913896,1.4102524154861995,1.0332266053568402,-1.3187609467915742,-0.40493491622004385,2.23606797749979,0.0,1880
1.601485355969057,-0.9459154239832473,1.7087573318577522,0.4133141669721308,-1.141525031414973,-0.6533495591377328,-0.692602852818366,-1.2845919886155548,-0.7116624658519746,0.9948523467486134,-1.3182205879880595,-0.44362684056758256,0.7582875444051553,-0.40493491622004385,-0.4472135954999579,0.0,1568
1.7770106375914219,0.9984415510561991,-0.39820393502998136,-0.7907918454784704,1.4505726640817012,-0.6767997394722315,1.602304744968153,1.04640481520889,1.2144624456614739,0.07225634158688571,0.3870750391833524,0.05886232935388708,-1.3187609467915742,-0.40493491622004385,-0.4472135954999579,0.0,1741
0.8072334566278555,-0.4224346999341656,-0.40192721235218626,0.4133141669721308,0.49633104592198757,0.7635414476267606,0.208967989169195,0.7134052718053978,0.051540590636070756,-0.4194569139113978,0.7281341646176348,-0.915501946649066,-1.3187609467915742,-0.40493491622004385,-0.4472135954999579,0.0,1121
-0.3468452700391942,-0.5720006210910461,-0.4538462461229325,-0.7907918454784704,-1.730232729784011,-0.6767997394722315,-1.2663297522649957,-1.8673411895716658,1.2144624456614739,-1.5600288983146327,0.046015913749069985,-0.11829481173755894,-1.3187609467915742,2.4695326580743524,-0.4472135954999579,0.0,1636
-1.645732354044695,1.3723563539484003,-0.5103159521763736,0.4133141669721308,-0.32159034107205275,1.4283143032109116,-0.7745638384535988,0.21390595670015972,-1.1113812643893324,-1.316706874975276,1.4102524154861995,-1.889866222652019,-1.3187609467915742,2.4695326580743524,-0.4472135954999579,0.0,1201
-1.7422712589369957,1.5219222751052808,-0.38579301062263166,0.4133141669721308,-1.5484724215631132,-0.012026883888081224,-1.3482907379002285,-1.4510917603173008,1.2144624456614739,-1.220391907403447,1.4102524154861995,-1.004080517194789,0.7582875444051553,2.4695326580743524,-0.4472135954999579,0.0,1330
0.8291741168306511,1.2227904327915198,-0.43936683431435786,2.8215261918733336,-0.7305510345690729,2.0611415720274597,-1.4302517235354613,1.129654701059763,1.2144624456614739,1.7146799991275439,-0.9771614625537772,0.3245980409910561,0.7582875444051553,-0.40493491622004385,-0.4472135954999579,0.0,2652
0.7589640041817052,0.25061194527179664,-0.42736960738725316,-0.7907918454784704,1.3596925099712522,-0.6767997394722315,1.52034375933292,0.9631549293580169,-1.1113812643893324,-0.034197043624082886,1.0691932900519172,0.4131766115367791,0.7582875444051553,-0.40493491622004385,-0.4472135954999579,0.0,1846
0.7940690605061781,-0.4224346999341656,-0.4987324227295139,-0.7907918454784704,-1.3667121133422153,-0.6767997394722315,-0.9384858097240644,-1.5343416461681738,-1.1113812643893324,-0.43466454037010754,0.7281341646176348,-2.2441805048349113,-1.3187609467915742,-0.40493491622004385,-0.4472135954999579,0.0,849
