city_name,country,location_id,num_users,avg_age,std_age,min_age,max_age,admin_ratio,description,region,desc_length,is_touristique,is_capitale,is_historique,is_moderne
1.1108887429027168,-1.8293679296724636,-0.5878453487194983,-0.7433346876014802,-0.7992023154344263,-0.6087806538013547,-0.5161970195555455,-0.9680930617274216,-1.1005052337841676,-0.7578146559458194,-1.7257407062421648,-0.3915304144093935,0.7329003050503234,-0.4179383795285729,-0.5069608917800194,0
0.3445700124260239,0.9683731588386045,-0.5163270343045163,0.7714913045560816,1.6767208599203811,-0.25632721261244945,1.6660724525235748,1.4394604076532547,0.033731961188786734,0.9769098391961594,-0.035193546813387155,0.8828892404443462,0.7329003050503234,-0.4179383795285729,-0.5069608917800194,0
-0.8709700428128682,1.2708316548938552,-0.6082791528380647,-0.7433346876014802,0.15641715575514847,-0.6087806538013547,0.3728757283285406,-0.0853234562878403,1.1679691561617414,0.04350478089641444,1.317244180729635,-0.4825603897560892,-1.3644420572745384,-0.4179383795285729,1.9725387425622574,0
0.19482957083862418,0.5903000387695413,-1.2417270805136198,-0.7433346876014802,-1.754821786624001,-0.6087806538013547,-1.4052697674396315,-1.850862667167003,1.1679691561617414,1.056161212070666,-0.3733029786991427,-0.846680291142872,0.7329003050503234,-0.4179383795285729,1.9725387425622574,0
-0.08703478979648123,-0.8463778174928991,-0.4550256219488174,0.7714913045560816,0.460477896588195,-0.49129617340505294,0.6153501141151095,0.23568367296291654,0.033731961188786734,1.0473555039734985,-0.035193546813387155,0.3367093883641721,0.7329003050503234,-0.4179383795285729,-0.5069608917800194,0
-1.029518745670115,-1.4512948096034004,0.9957744704693897,-0.7433346876014802,1.7201581086108164,-0.6087806538013547,1.8277220430479542,1.3592086253405655,-1.1005052337841676,-0.46722628873929506,1.6553536126153905,0.06361946232408497,-1.3644420572745384,-0.4179383795285729,-0.5069608917800194,0
1.1725465717916461,-0.6195339454514611,1.510025207453308,-0.7433346876014802,0.6776641400403711,-0.6087806538013547,0.8578244999016784,0.396187237588295,-1.1005052337841676,-0.31752925108744917,0.3029158850723684,0.7918592650976506,-1.3644420572745384,-0.4179383795285729,1.9725387425622574,0
0.7321335082992939,1.1952170308800425,-0.9284087506956032,-0.7433346876014802,1.7201581086108164,-0.6087806538013547,1.8277220430479542,1.3592086253405655,1.1679691561617414,1.1706354173338422,0.9791347488438794,2.157308895298086,0.7329003050503234,-0.4179383795285729,-0.5069608917800194,0
0.08913043560045965,0.13661229468666536,1.5338646455916354,-0.7433346876014802,-1.3204492997196489,-0.6087806538013547,-1.0011457911286834,-1.4496037556035568,1.1679691561617414,0.316481731908604,0.9791347488438794,0.15464943767078065,0.7329003050503234,-0.4179383795285729,1.9725387425622574,0
0.8554491660771525,0.5146854147557286,-1.190642570217204,2.2863172967136434,0.33016615051688936,0.15260579973425847,0.13040134254197167,0.396187237588295,-0.34434710380219813,0.6775157638924676,0.3029158850723684,-2.030069970649916,-1.3644420572745384,-0.4179383795285729,-0.5069608917800194,0
-0.3865156729712807,-0.46830469742383585,1.281847728129318,-0.7433346876014802,0.5039151452786302,-0.6087806538013547,0.6961749093772992,0.23568367296291654,-1.1005052337841676,1.514058033123371,-0.3733029786991427,0.06361946232408497,0.7329003050503234,-0.4179383795285729,-0.5069608917800194,0
