city_name,country,location_id,num_users,avg_age,std_age,min_age,max_age,admin_ratio,description,region,desc_length,is_touristique,is_capitale,is_historique,is_moderne
0.024494999007486782,1.0205662760072831,-0.36053717067919583,0.5356083977575157,0.10436830313468325,-0.5646055945430389,0.34775524311913786,-0.15612369838161846,0.016632736241316438,0.7688658271885909,0.3560529791276805,-0.1597739970044178,-1.3063639716202011,-0.4531372124791047,-0.4531372124791047,0
-0.6078935161987417,0.25619849347987295,-0.8688342227831761,-0.7801252749946425,-0.6831597243156301,-0.6712949268145915,-0.3144264099186723,-0.9077345918921798,-1.139982153154838,0.4387308237201683,1.0351076059872228,0.02878434932977744,0.7654834500371002,-0.4531372124791047,2.206837073761874,0
-1.4033196954815759,-0.049548619531091104,0.6387679181510784,0.5356083977575157,0.7065956182437464,1.0357343895302489,0.2649825364894116,1.0130488026348101,1.1732476256374709,-0.25298061211843126,1.374634919416994,0.9715760810007537,-1.3063639716202011,-0.4531372124791047,2.206837073761874,0
-0.7017636864246661,-0.7374796238057603,-0.46081345986977695,0.5356083977575157,0.47496972781718366,-0.5646055945430389,0.678846069638043,0.17792558762307545,0.016632736241316438,1.1252020214084755,0.016525665697909357,0.3116218688310703,0.7654834500371002,-0.4531372124791047,-0.4531372124791047,0
0.07884088703302204,1.1734398325127653,1.3303285332585344,-0.7801252749946425,-0.034607231121254405,-0.6712949268145915,0.2649825364894116,-0.3231483413839654,-1.139982153154838,-0.13245513466170558,-0.6625289611616331,-0.4426115165057107,0.7654834500371002,-0.4531372124791047,-0.4531372124791047,0
0.0047328579072921425,-0.4317325107947962,1.1920164102370432,-0.7801252749946425,0.7065956182437464,-0.6712949268145915,0.9271641895272218,0.3449502306254224,1.1732476256374709,-0.5883558537371462,0.6955802925574517,-0.34833234333861307,0.7654834500371002,-0.4531372124791047,2.206837073761874,0
-0.05455356539329177,-1.4254106280804295,1.0709933025932383,-0.7801252749946425,1.7257495361206225,-0.6712949268145915,1.8376639624542108,1.2635857671383306,-1.139982153154838,0.8055474942406378,-1.3415835880211755,-0.06549482383732018,0.7654834500371002,-0.4531372124791047,-0.4531372124791047,0
-0.8944445621515639,0.7148191629963191,0.3552280659570213,-0.7801252749946425,1.355148111438122,-0.6712949268145915,1.5065731359353058,0.9295364811336367,1.1732476256374709,0.27628344106110325,-0.32300164773186185,1.4429719468362419,0.7654834500371002,-0.4531372124791047,2.206837073761874,0
0.8742670663158563,0.7912559412490601,0.38980609671239413,0.5356083977575157,-0.2199079434625046,0.6089770604440388,-0.3971991165483986,0.0109009446207285,0.016632736241316438,-0.08529299130907379,0.6955802925574517,0.40590104199816796,0.7654834500371002,-0.4531372124791047,-0.4531372124791047,0
1.1410559711684838,-0.8903531803112423,-0.6959440690063121,-0.7801252749946425,-0.49785901197437993,-0.6712949268145915,-0.1488809966592198,-0.7407099488898328,-1.139982153154838,0.6483403497318652,-1.0020562745914041,-0.06549482383732018,0.7654834500371002,-0.4531372124791047,-0.4531372124791047,1
1.1756397180938245,-0.8903531803112423,0.12009745682048621,1.8513420705096737,-0.2199079434625046,1.946401273964052,-1.4732443027348403,0.7625118381312898,1.1732476256374709,1.32957130926988,-1.0020562745914041,0.02878434932977744,-1.3063639716202011,-0.4531372124791047,-0.4531372124791047,0
-1.2205198903047754,1.1734398325127653,-0.2982967153195248,0.5356083977575157,-0.6368345462303175,1.569181050888011,-1.142153476215935,0.0109009446207285,0.016632736241316438,1.5129796445301147,-0.6625289611616331,0.21734269566397268,0.7654834500371002,-0.4531372124791047,-0.4531372124791047,1
1.6351094986733499,-1.2725370715749473,1.2646302748233262,1.8513420705096737,-0.0037237790643791543,-0.4408196275685215,0.1822098298596853,-0.15612369838161846,0.4021710327067011,-1.6626046745470926,0.3560529791276805,1.160134427334949,-1.3063639716202011,2.206837073761874,-0.4531372124791047,0
-1.3835575543813812,-1.5782841845859115,-1.6122618840236915,1.8513420705096737,0.08892657710624595,2.309649056743161,-1.390471596105114,1.2635857671383306,0.4021710327067011,-1.7097668178997243,0.3560529791276805,0.3116218688310703,-1.3063639716202011,2.206837073761874,-0.4531372124791047,0
-0.47449906377242784,-0.8903531803112423,-1.5016121856064986,0.5356083977575157,0.335994193561246,2.3160063767888794,-0.5627445298078512,1.180073445637157,1.1732476256374709,0.014271533546482203,-1.0020562745914041,-1.7625199408450773,0.7654834500371002,-0.4531372124791047,-0.4531372124791047,0
-0.8055149272006881,-0.1259853977838321,1.2819192902010126,-0.7801252749946425,1.5404488237793723,-0.6712949268145915,1.6721185491947583,1.0965611241359836,-1.139982153154838,-1.4739561011365654,0.016525665697909357,0.877296907833656,-1.3063639716202011,2.206837073761874,-0.4531372124791047,0
